Accession_no	 Year	 root-tip dist	 Cluster_no	 NumberofNs	 
EU482496.1	2007	0.01287	0	0	
FJ024446.1	2007	0.01177	0	0	
FJ390383.1	2007	0.01341	0	0	
EU726782.1	2007	0.01341	0	0	
FJ024438.1	2007	0.01341	0	0	
EU677158.1	2007	0.01341	0	0	
EU482506.1	2007	0.01341	0	0	
FJ410287.1	2006	0.01286	0	0	
EU660403.1	2006	0.01286	0	0	
FJ373305.1	2006	0.01231	0	0	
GU131721.1	2008	0.01453	0	0	
EU482509.1	2007	0.01332	0	0	
FJ024442.1	2007	0.01278	0	0	
GQ199810.1	2007	0.01396	0	0	
KF921935.1	2007	0.01702	0	0	
EU677178.1	2007	0.01396	0	0	
EU482478.1	2007	0.01396	0	0	
EU482514.1	2007	0.01341	0	0	
EU482500.1	2007	0.01341	0	0	
EU482823.1	2006	0.01286	0	0	
EU482530.1	2006	0.01286	0	0	
EU482529.1	2006	0.01286	0	0	
EU660401.1	2006	0.01341	0	0	
EU482479.1	2007	0.01507	0	0	
FJ024449.1	2007	0.01516	0	0	
EU677140.1	2007	0.01507	0	0	
EU482512.1	2007	0.01617	0	0	
EU482499.1	2007	0.01617	0	0	
EU482487.1	2007	0.01562	0	0	
FJ024444.1	2006	0.01451	0	0	
FJ182018.1	2006	0.01452	0	0	
GU131815.1	2008	0.01331	0	0	
EU660393.1	2006	0.01165	0	0	
FJ882553.1	2007	0.00785	0	0	
GU131706.1	2008	0.00815	0	0	
KF921949.1	2008	0.00968	0	0	
GU131827.1	2008	0.00843	0	0	
FJ182026.1	2007	0.00716	0	0	
FJ547063.1	2007	0.00946	0	0	
FJ410192.1	2008	0.01006	0	0	
GU131761.1	2008	0.01169	0	0	
GU131812.1	2008	0.01169	0	0	
JQ045665.1	2011	0.01392	0	0	
JQ045666.1	2011	0.01392	0	0	
GU131831.1	2008	0.01367	0	0	
GU131724.1	2008	0.01334	0	0	
GU131776.1	2008	0.01334	0	0	
JQ045656.1	2011	0.01538	0	0	
JQ045654.1	2011	0.01593	0	0	
JQ045655.1	2011	0.01648	0	0	
JQ045653.1	2011	0.01648	0	0	
GU131760.1	2008	0.01279	0	0	
GU131746.1	2008	0.0133	0	0	
GU131729.1	2008	0.01399	0	0	
GQ868615.1	2008	0.01069	0	0	
FJ410230.1	2008	0.00917	0	0	
EU482493.1	2007	0.011	0	0	
FJ182029.1	2007	0.01155	0	0	
FJ024428.1	2007	0.0121	0	0	
FJ024435.1	2007	0.01265	0	0	
FJ024443.1	2007	0.01265	0	0	
GU131723.1	2008	0.01155	0	0	
JQ045661.1	2011	0.01428	0	0	
JQ045662.1	2011	0.01428	0	0	
JQ045650.1	2011	0.01429	0	0	
JQ045649.1	2011	0.01401	0	0	
FJ461303.1	2007	0.01155	2	0	
FJ390388.1	2007	0.0121	0	0	
FJ024440.1	2007	0.0121	0	0	
FJ024429.1	2007	0.0121	0	0	
GQ199794.1	2007	0.01045	0	0	
FJ410261.1	2008	0.01155	0	0	
KF921947.1	2008	0.01266	0	0	
HM488256.1	2008	0.01431	0	0	
FJ461340.1	2008	0.01267	0	0	
FJ410255.1	2008	0.01267	0	0	
GU131690.1	2008	0.01155	0	0	
FJ461330.1	2008	0.01155	0	0	
EU482517.1	2007	0.00935	0	0	
GU131739.1	2008	0.00954	0	0	
GU131824.1	2008	0.00992	0	0	
JQ045627.1	2011	0.01201	0	2	
JQ045626.1	2011	0.012	0	0	
JQ045629.1	2011	0.01223	0	0	
JQ045632.1	2011	0.01289	0	0	
JQ045664.1	2011	0.01371	0	0	
JQ045663.1	2011	0.01371	0	0	
JQ045647.1	2011	0.01352	0	0	
JQ045648.1	2011	0.01352	0	0	
JQ045645.1	2011	0.01395	0	4	
JQ045641.1	2011	0.01361	0	0	
FJ024455.1	2007	0.011	0	0	
FJ390386.1	2007	0.011	0	0	
FJ024426.1	2007	0.011	0	0	
FJ205881.1	2007	0.01155	0	0	
EU677174.1	2007	0.0121	0	0	
FJ024425.1	2007	0.0121	0	0	
EU482716.1	2007	0.0121	0	0	
EU677154.1	2007	0.01265	0	0	
FJ432719.1	2007	0.01265	0	0	
EU482513.1	2007	0.01045	0	0	
EU677161.1	2007	0.01109	0	0	
GU131733.1	2008	0.01274	0	0	
GU131804.1	2008	0.01329	0	0	
GU131785.1	2008	0.01384	0	0	
GU131742.1	2008	0.01384	0	0	
GU131825.1	2008	0.01329	0	0	
KF955446.1	2008	0.02072	0	0	
KF921941.1	2008	0.01439	0	0	
GU131732.1	2008	0.01439	0	0	
GU131806.1	2008	0.0138	0	0	
JQ045646.1	2011	0.01545	0	0	
JQ045640.1	2011	0.01569	0	0	
JQ045639.1	2011	0.01569	0	0	
FJ410276.1	2008	0.01219	0	0	
GQ868611.1	2007	0.01219	0	0	
FJ906963.1	2007	0.01045	0	0	
FJ410239.1	2008	0.01152	0	0	
GU131702.1	2008	0.0121	0	0	
GU131747.1	2008	0.01222	0	0	
FJ410205.1	2007	0.01265	0	0	
FJ410283.1	2008	0.01371	0	0	
JF937611.1	2008	0.01426	0	0	
GU131745.1	2008	0.01426	0	0	
KF921942.1	2008	0.01353	0	0	
GU131683.1	2008	0.01382	0	0	
FJ461315.1	2007	0.01155	0	0	
EU482489.1	2007	0.01045	0	0	
FJ024453.1	2007	0.011	0	0	
EU677172.1	2007	0.011	0	0	
FJ410222.1	2007	0.00964	0	0	
FJ182036.1	2007	0.01128	0	0	
FJ024450.1	2007	0.01183	0	0	
EU482515.1	2007	0.01238	0	0	
EU677139.1	2007	0.01238	0	0	
FJ024464.1	2007	0.01128	0	0	
EU726777.1	2007	0.01183	0	0	
EU482511.1	2007	0.01183	0	0	
FJ024463.1	2007	0.01183	0	0	
FJ182031.1	2007	0.01238	0	0	
FJ024460.1	2007	0.01238	0	0	
EU482482.1	2007	0.01183	0	0	
EU482715.1	2007	0.01183	0	0	
FJ182028.1	2007	0.01128	0	0	
FJ182023.1	2007	0.01183	0	0	
EU677157.1	2007	0.01238	0	0	
EU482718.1	2007	0.01238	0	0	
FJ024472.1	2007	0.0097	0	0	
JQ045634.1	2011	0.0133	0	0	
JQ045633.1	2011	0.0129	0	0	
JQ045652.1	2011	0.01241	0	0	
JQ045651.1	2011	0.01206	0	0	
EU482709.1	2007	0.00578	0	0	
FJ410236.1	2008	0.00605	0	0	
JF937610.1	2008	0.00715	0	0	
JF937607.1	2008	0.0077	0	0	
GU131790.1	2008	0.0077	0	0	
GU131748.1	2008	0.00692	0	0	
